1	4.601e-06
2	4.938e-06
3	7.035e-06
4	6.525e-06
5	5.181e-06
6	1.329e-05
7	9.029e-06
8	1.765e-05
9	7.297e-06
10	6.520e-06
11	9.923e-06
12	1.516e-05
13	9.171e-06
14	8.129e-06
15	8.150e-06
16	1.143e-05
17	8.128e-06
18	7.980e-06
19	9.024e-06
20	1.911e-05
21	9.766e-06
22	9.461e-06
23	1.618e-05
24	9.908e-06
25	1.739e-05
26	1.156e-05
27	9.333e-06
28	8.544e-06
29	6.465e-06
30	1.196e-05
31	1.267e-05
32	1.852e-05
33	1.019e-05
34	1.340e-05
35	9.014e-06
36	1.689e-05
37	1.034e-05
38	9.999e-06
39	1.040e-05
40	1.493e-05
41	1.111e-05
42	1.511e-05
43	1.484e-05
44	1.211e-05
45	1.310e-05
46	1.301e-05
47	1.217e-05
48	1.489e-05
49	1.193e-05
50	1.261e-05
55	2.628e-05
60	1.457e-05
65	2.176e-05
70	3.525e-05
75	1.667e-05
80	2.739e-05
85	2.147e-05
90	1.857e-05
95	1.935e-05
100	2.398e-05
110	4.473e-05
120	5.484e-05
130	6.949e-05
140	2.609e-05
150	5.988e-05
160	2.622e-05
170	3.770e-05
180	2.863e-05
190	2.835e-05
200	2.104e-04
220	6.745e-05
240	6.358e-05
260	5.978e-05
280	4.201e-05
300	1.194e-04
320	1.164e-04
340	9.878e-05
360	6.227e-05
380	4.928e-05
400	5.324e-05
420	6.517e-05
440	7.403e-05
460	7.955e-05
480	6.324e-05
500	1.796e-04
520	1.109e-04
540	1.026e-04
560	6.149e-05
580	8.795e-05
600	9.065e-05
620	1.287e-04
640	6.820e-05
660	2.543e-04
680	7.108e-05
700	8.460e-05
720	1.253e-04
740	8.848e-05
760	1.385e-04
780	1.285e-04
800	1.259e-04
