1	1.151e-06
2	6.690e-07
3	6.340e-07
4	6.530e-07
5	6.660e-07
6	7.050e-07
7	6.960e-07
8	6.850e-07
9	6.940e-07
10	7.780e-07
11	1.826e-06
12	8.070e-07
13	8.260e-07
14	7.780e-07
15	7.820e-07
16	1.127e-06
17	1.041e-06
18	1.034e-06
19	1.301e-06
20	9.490e-07
21	3.566e-06
22	1.445e-06
23	1.193e-06
24	1.198e-06
25	1.282e-06
26	1.192e-06
27	1.157e-06
28	1.315e-06
29	1.328e-06
30	1.665e-06
31	1.567e-06
32	1.621e-06
33	1.208e-06
34	1.754e-06
35	1.404e-06
36	1.169e-06
37	1.945e-06
38	1.194e-06
39	1.094e-06
40	8.420e-07
41	8.630e-07
42	8.420e-07
43	8.480e-07
44	8.990e-07
45	8.750e-07
46	9.170e-07
47	8.970e-07
48	9.800e-07
49	9.310e-07
50	9.000e-07
55	4.841e-06
60	2.252e-06
65	1.602e-06
70	1.775e-06
75	1.864e-06
80	1.971e-06
85	2.334e-06
90	2.304e-06
95	1.453e-06
100	1.481e-06
110	2.884e-06
120	1.577e-06
130	1.457e-06
140	1.452e-06
150	1.450e-06
160	1.578e-06
170	1.736e-06
180	4.984e-06
190	1.827e-06
200	1.708e-06
220	4.715e-06
240	3.149e-06
260	2.967e-06
280	3.178e-06
300	3.696e-06
320	3.536e-06
340	3.881e-06
360	4.087e-06
380	4.122e-06
400	4.574e-06
420	6.992e-06
440	3.751e-06
460	3.429e-06
480	4.478e-06
500	5.649e-06
520	5.046e-06
540	4.988e-06
560	4.579e-06
580	4.872e-06
600	5.557e-06
620	5.018e-06
640	5.618e-06
660	4.119e-06
680	4.192e-06
700	4.259e-06
720	4.378e-06
740	4.429e-06
760	4.553e-06
780	4.832e-06
800	1.898e-05
