1	1.323e-06
2	1.430e-06
3	1.132e-06
4	1.191e-06
5	1.456e-06
6	1.611e-06
7	1.825e-06
8	2.101e-06
9	2.371e-06
10	2.690e-06
11	6.727e-06
12	3.642e-06
13	4.011e-06
14	4.131e-06
15	4.682e-06
16	5.290e-06
17	5.363e-06
18	5.947e-06
19	6.413e-06
20	6.951e-06
21	3.430e-05
22	1.206e-05
23	1.175e-05
24	1.253e-05
25	4.630e-05
26	1.318e-05
27	1.230e-05
28	1.338e-05
29	2.716e-05
30	1.390e-05
31	1.339e-05
32	1.377e-05
33	1.372e-05
34	1.612e-05
35	1.431e-05
36	1.514e-05
37	1.611e-05
38	3.863e-05
39	1.709e-05
40	1.703e-05
41	1.726e-05
42	5.108e-05
43	3.195e-05
44	4.008e-05
45	1.858e-05
46	1.966e-05
47	1.975e-05
48	1.989e-05
49	2.049e-05
50	2.056e-05
55	3.358e-05
60	2.672e-05
65	2.627e-05
70	2.981e-05
75	4.272e-05
80	3.264e-05
85	3.746e-05
90	4.108e-05
95	6.033e-05
100	5.798e-05
110	5.919e-05
120	5.812e-05
130	4.671e-05
140	8.291e-05
150	1.800e-04
160	5.924e-05
170	8.853e-05
180	6.427e-05
190	6.942e-05
200	1.072e-04
220	1.568e-04
240	1.064e-04
260	1.443e-04
280	1.216e-04
300	1.954e-04
320	1.892e-04
340	1.468e-04
360	1.647e-04
380	1.605e-04
400	1.846e-04
420	2.599e-04
440	1.954e-04
460	2.391e-04
480	3.902e-04
500	5.032e-04
520	4.257e-04
540	3.601e-04
560	3.438e-04
580	3.534e-04
600	2.522e-04
620	2.443e-04
640	2.510e-04
660	2.616e-04
680	2.849e-04
700	2.940e-04
720	2.890e-04
740	3.068e-04
760	3.057e-04
780	3.487e-04
800	3.516e-04
