1	1.089e-06
2	6.300e-07
3	6.580e-07
4	6.530e-07
5	6.540e-07
6	6.830e-07
7	7.120e-07
8	7.000e-07
9	6.710e-07
10	7.020e-07
11	5.072e-06
12	1.236e-06
13	1.258e-06
14	1.024e-06
15	1.199e-06
16	1.321e-06
17	1.175e-06
18	1.098e-06
19	9.350e-07
20	1.070e-06
21	2.783e-06
22	9.700e-07
23	9.720e-07
24	8.920e-07
25	8.670e-07
26	8.450e-07
27	8.300e-07
28	7.660e-07
29	8.300e-07
30	8.380e-07
31	8.120e-07
32	8.550e-07
33	9.710e-07
34	8.420e-07
35	8.790e-07
36	8.520e-07
37	8.240e-07
38	8.680e-07
39	8.240e-07
40	8.270e-07
41	8.790e-07
42	8.710e-07
43	8.570e-07
44	9.870e-07
45	8.720e-07
46	9.050e-07
47	8.570e-07
48	9.360e-07
49	9.120e-07
50	9.380e-07
55	3.442e-06
60	1.711e-06
65	2.475e-06
70	1.107e-06
75	1.075e-06
80	1.133e-06
85	1.193e-06
90	1.259e-06
95	1.197e-06
100	1.186e-06
110	4.921e-06
120	2.432e-06
130	2.250e-06
140	2.131e-06
150	3.026e-06
160	1.973e-06
170	2.381e-06
180	2.780e-06
190	2.546e-06
200	2.438e-06
220	3.904e-06
240	2.416e-06
260	2.265e-06
280	2.272e-06
300	2.448e-06
320	2.480e-06
340	2.492e-06
360	2.518e-06
380	2.668e-06
400	2.861e-06
420	9.668e-06
440	5.695e-06
460	4.663e-06
480	5.194e-06
500	4.992e-06
520	4.705e-06
540	5.726e-06
560	4.956e-06
580	5.594e-06
600	5.690e-06
620	6.432e-06
640	5.848e-06
660	6.724e-06
680	6.160e-06
700	7.042e-06
720	6.164e-06
740	4.011e-05
760	7.300e-06
780	6.430e-06
800	7.414e-06
