1	1.135e-06
2	6.410e-07
3	6.410e-07
4	6.510e-07
5	6.710e-07
6	6.560e-07
7	6.910e-07
8	6.720e-07
9	7.190e-07
10	7.500e-07
11	2.372e-06
12	1.154e-06
13	1.091e-06
14	1.070e-06
15	1.045e-06
16	9.870e-07
17	1.081e-06
18	9.220e-07
19	1.385e-06
20	1.187e-06
21	2.644e-06
22	1.010e-06
23	9.750e-07
24	9.140e-07
25	8.630e-07
26	8.510e-07
27	8.140e-07
28	1.041e-06
29	8.170e-07
30	8.110e-07
31	7.770e-07
32	8.090e-07
33	8.330e-07
34	8.170e-07
35	8.550e-07
36	8.210e-07
37	8.170e-07
38	8.290e-07
39	8.650e-07
40	8.380e-07
41	2.396e-06
42	1.271e-06
43	1.088e-06
44	1.701e-06
45	1.149e-06
46	1.096e-06
47	1.809e-05
48	1.307e-06
49	8.330e-07
50	1.736e-06
55	3.393e-06
60	2.082e-06
65	1.572e-06
70	1.567e-06
75	1.598e-06
80	1.619e-06
85	1.534e-06
90	1.818e-06
95	1.792e-06
100	1.596e-06
110	3.195e-06
120	1.792e-06
130	1.614e-06
140	1.587e-06
150	1.651e-06
160	1.650e-06
170	1.645e-06
180	1.658e-06
190	1.643e-06
200	1.764e-06
220	1.026e-05
240	6.865e-06
260	3.904e-06
280	4.540e-06
300	4.030e-06
320	4.317e-06
340	4.148e-06
360	5.291e-06
380	6.255e-06
400	6.519e-06
420	1.261e-05
440	4.468e-06
460	4.202e-06
480	1.413e-04
500	5.185e-06
520	4.103e-06
540	3.958e-06
560	3.733e-06
580	3.899e-06
600	4.025e-06
620	4.111e-06
640	4.090e-06
660	4.129e-06
680	4.237e-06
700	4.358e-06
720	4.522e-06
740	4.576e-06
760	4.696e-06
780	4.861e-06
800	4.922e-06
