1	1.518e-06
2	1.310e-06
3	1.129e-06
4	1.232e-06
5	1.386e-06
6	1.589e-06
7	1.813e-06
8	2.113e-06
9	2.436e-06
10	2.642e-06
11	4.184e-06
12	3.638e-06
13	3.901e-06
14	4.186e-06
15	4.713e-06
16	5.085e-06
17	5.326e-06
18	5.949e-06
19	6.395e-06
20	7.015e-06
21	2.379e-05
22	8.225e-06
23	8.545e-06
24	8.856e-06
25	9.389e-06
26	9.632e-06
27	9.892e-06
28	1.001e-05
29	1.021e-05
30	1.042e-05
31	1.077e-05
32	1.131e-05
33	1.160e-05
34	1.185e-05
35	1.912e-05
36	2.680e-05
37	1.273e-05
38	1.293e-05
39	1.311e-05
40	1.383e-05
41	1.355e-05
42	1.404e-05
43	1.726e-05
44	1.863e-05
45	1.596e-05
46	1.511e-05
47	2.892e-05
48	1.580e-05
49	2.944e-05
50	1.592e-05
55	2.331e-05
60	2.001e-05
65	1.108e-04
70	2.215e-05
75	4.316e-05
80	2.673e-05
85	2.972e-05
90	3.255e-05
95	3.319e-05
100	4.757e-05
110	5.196e-05
120	4.404e-05
130	5.985e-05
140	6.870e-05
150	5.558e-05
160	7.030e-05
170	9.363e-05
180	7.691e-05
190	6.879e-05
200	1.076e-04
220	8.689e-05
240	1.411e-04
260	9.892e-05
280	1.473e-04
300	6.160e-03
320	1.628e-04
340	1.269e-04
360	1.350e-04
380	1.446e-04
400	1.638e-04
420	3.044e-04
440	1.990e-04
460	1.970e-04
480	2.342e-04
500	2.468e-04
520	2.438e-04
540	3.261e-04
560	2.824e-04
580	3.431e-04
600	2.768e-04
620	2.550e-04
640	2.701e-04
660	2.677e-04
680	3.093e-04
700	2.824e-04
720	2.945e-04
740	3.020e-04
760	3.229e-04
780	3.392e-04
800	3.293e-04
